,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0190180001,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.7548930,-74.4124940,247.000,VALIDATION,0190180001_01,Y,11-27-2007,1,19,18,31.000000,31.000000,532020.000,6735630.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,18,ABS,08-17-2002,BYTE
1,0190180002,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.3440320,-75.2840710,117.000,VALIDATION,0190180002_01,Y,11-27-2007,1,19,18,31.000000,31.000000,484320.000,6689760.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,18,ABS,08-17-2002,BYTE
2,0190180003,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.0474010,-74.8473910,164.000,CONTROL,0190180003_01,Y,11-27-2007,1,19,18,31.000000,31.000000,508500.000,6656700.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,18,ABS,08-17-2002,BYTE
3,0190180004,Y,11-27-2007,ORIGINAL,1,19,18,GLS,59.8141990,-75.2693880,109.000,CONTROL,0190180004_01,Y,11-27-2007,1,19,18,31.000000,31.000000,484890.000,6630750.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,18,ABS,08-17-2002,BYTE
4,0190180005,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.3186260,-72.3311740,231.000,CONTROL,0190180005_01,Y,11-27-2007,1,19,18,31.000000,31.000000,647400.000,6689880.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,18,ABS,08-17-2002,BYTE
5,0190180006,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.5213600,-74.2511420,221.000,VALIDATION,0190180006_01,Y,11-27-2007,1,19,18,31.000000,31.000000,541110.000,6709710.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,18,ABS,08-17-2002,BYTE
6,0190180007,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.1638510,-75.2711640,107.000,VALIDATION,0190180007_01,Y,11-27-2007,1,19,18,31.000000,31.000000,484950.000,6669690.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,18,ABS,08-17-2002,BYTE
7,0190180008,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.5129110,-74.8921910,183.000,VALIDATION,0190180008_01,Y,11-27-2007,1,19,18,31.000000,31.000000,505920.000,6708540.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,18,ABS,08-17-2002,BYTE
8,0190180009,Y,11-27-2007,ORIGINAL,1,19,18,GLS,59.4246270,-75.0965750,92.000,CONTROL,0190180009_01,Y,11-27-2007,1,19,18,31.000000,31.000000,494520.000,6587340.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,18,ABS,08-17-2002,BYTE
9,0190180010,Y,11-27-2007,ORIGINAL,1,19,18,GLS,59.7411060,-75.1583270,112.000,VALIDATION,0190180010_01,Y,11-27-2007,1,19,18,31.000000,31.000000,491100.000,6622590.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,18,ABS,08-17-2002,BYTE
10,0190180011,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.5796090,-74.6669650,196.000,VALIDATION,0190180011_01,Y,11-27-2007,1,19,18,31.000000,31.000000,518250.000,6716010.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,18,ABS,08-17-2002,BYTE
11,0190180012,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.0247410,-75.4955530,106.000,VALIDATION,0190180012_01,Y,11-27-2007,1,19,18,31.000000,31.000000,472380.000,6654270.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,18,ABS,08-17-2002,BYTE
12,0190180013,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.3622700,-74.3216850,191.000,CONTROL,0190180013_01,Y,11-27-2007,1,19,18,31.000000,31.000000,537420.000,6691950.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,18,ABS,08-17-2002,BYTE
13,0190180014,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.6500370,-74.9284930,202.000,VALIDATION,0190180014_01,Y,11-27-2007,1,19,18,31.000000,31.000000,503910.000,6723810.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,18,ABS,08-17-2002,BYTE
14,0190180015,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.4342620,-75.2870380,124.000,VALIDATION,0190180015_01,Y,11-27-2007,1,19,18,31.000000,31.000000,484200.000,6699810.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,18,ABS,08-17-2002,BYTE
15,0190180016,Y,11-27-2007,ORIGINAL,1,19,18,GLS,60.0853980,-75.4829820,106.000,VALIDATION,0190180016_01,Y,11-27-2007,1,19,18,31.000000,31.000000,473130.000,6661020.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,18,ABS,08-17-2002,BYTE
