,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0120220001,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.6897440,-66.7410820,513.757,VALIDATION,0120220001_01,Y,11-27-2007,1,12,22,31.000000,31.000000,645600.000,6062610.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,08-10-2000,BYTE
1,0120220002,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.1660860,-65.2352300,449.000,VALIDATION,0120220002_01,Y,11-27-2007,1,12,22,31.000000,31.000000,745740.000,6008550.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,08-10-2000,BYTE
2,0120220003,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.8064740,-66.8732280,552.767,CONTROL,0120220003_01,Y,11-27-2007,1,12,22,31.000000,31.000000,636690.000,6075330.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,08-10-2000,BYTE
3,0120220004,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.8563600,-66.9837170,577.149,CONTROL,0120220004_01,Y,11-27-2007,1,12,22,31.000000,31.000000,629430.000,6080670.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,08-10-2000,BYTE
4,0120220005,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.0196650,-65.3428680,448.000,CONTROL,0120220005_01,Y,11-27-2007,1,12,22,31.000000,31.000000,739560.000,5991900.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,08-10-2000,BYTE
5,0120220006,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.3315280,-65.9000640,450.847,CONTROL,0120220006_01,Y,11-27-2007,1,12,22,31.000000,31.000000,701550.000,6024840.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,08-10-2000,BYTE
6,0120220007,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.2154290,-65.0000850,449.435,VALIDATION,0120220007_01,Y,11-27-2007,1,12,22,31.000000,31.000000,760770.000,6014880.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,08-10-2000,BYTE
7,0120220008,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.1382840,-65.3843330,451.000,CONTROL,0120220008_01,Y,11-27-2007,1,12,22,31.000000,31.000000,736170.000,6004950.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,08-10-2000,BYTE
8,0120220009,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.3254010,-66.0758860,448.488,CONTROL,0120220009_01,Y,11-27-2007,1,12,22,31.000000,31.000000,690150.000,6023670.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,08-10-2000,BYTE
9,0120220010,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.1293570,-65.2169730,450.487,CONTROL,0120220010_01,Y,11-27-2007,1,12,22,31.000000,31.000000,747150.000,6004530.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,08-10-2000,BYTE
10,0120220011,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.2061210,-65.2127150,449.345,VALIDATION,0120220011_01,Y,11-27-2007,1,12,22,31.000000,31.000000,746970.000,6013080.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,19,ABS,08-10-2000,BYTE
11,0120220012,Y,11-27-2007,ORIGINAL,1,12,22,GLS,54.3624350,-66.0903440,448.666,CONTROL,0120220012_01,Y,11-27-2007,1,12,22,31.000000,31.000000,689040.000,6027750.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,19,ABS,08-10-2000,BYTE
