,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0160190001,Y,11-27-2007,ORIGINAL,1,16,19,GLS,58.8997650,-69.4007360,-23.000,CONTROL,0160190001_01,Y,11-27-2007,1,16,19,31.000000,31.000000,476910.000,6528960.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,07-21-2000,BYTE
1,0160190002,Y,11-27-2007,ORIGINAL,1,16,19,GLS,59.1808600,-71.4678720,220.000,VALIDATION,0160190002_01,Y,11-27-2007,1,16,19,31.000000,31.000000,358980.000,6562800.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,07-21-2000,BYTE
2,0160190003,Y,11-27-2007,ORIGINAL,1,16,19,GLS,58.9900680,-69.0953560,-14.254,CONTROL,0160190003_01,Y,11-27-2007,1,16,19,31.000000,31.000000,494520.000,6538950.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,07-21-2000,BYTE
3,0160190004,Y,11-27-2007,ORIGINAL,1,16,19,GLS,58.2739240,-71.5323710,32.553,CONTROL,0160190004_01,Y,11-27-2007,1,16,19,31.000000,31.000000,351480.000,6462000.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,07-21-2000,BYTE
4,0160190005,Y,11-27-2007,ORIGINAL,1,16,19,GLS,59.3662260,-70.7163130,210.000,VALIDATION,0160190005_01,Y,11-27-2007,1,16,19,31.000000,31.000000,402450.000,6582090.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,07-21-2000,BYTE
5,0160190006,Y,11-27-2007,ORIGINAL,1,16,19,GLS,58.9046340,-70.2163010,121.000,VALIDATION,0160190006_01,Y,11-27-2007,1,16,19,31.000000,31.000000,429930.000,6530070.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,07-21-2000,BYTE
6,0160190007,Y,11-27-2007,ORIGINAL,1,16,19,GLS,59.1320420,-70.3003700,142.000,CONTROL,0160190007_01,Y,11-27-2007,1,16,19,31.000000,31.000000,425580.000,6555480.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,07-21-2000,BYTE
7,0160190008,Y,11-27-2007,ORIGINAL,1,16,19,GLS,59.2822200,-71.0127820,211.000,VALIDATION,0160190008_01,Y,11-27-2007,1,16,19,31.000000,31.000000,385320.000,6573210.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,07-21-2000,BYTE
8,0160190009,Y,11-27-2007,ORIGINAL,1,16,19,GLS,58.1254450,-70.5971410,245.000,VALIDATION,0160190009_01,Y,11-27-2007,1,16,19,31.000000,31.000000,405930.000,6443790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,07-21-2000,BYTE
9,0160190010,Y,11-27-2007,ORIGINAL,1,16,19,GLS,58.4890460,-70.6568470,-5.969,CONTROL,0160190010_01,Y,11-27-2007,1,16,19,31.000000,31.000000,403410.000,6484350.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,07-21-2000,BYTE
