,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0180190001,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.3947340,-74.4933030,174.000,CONTROL,0180190001_01,Y,11-27-2007,1,18,19,31.000000,31.000000,529620.000,6472770.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,18,ABS,06-04-2001,BYTE
1,0180190002,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.3584040,-74.5051020,173.000,VALIDATION,0180190002_01,Y,11-27-2007,1,18,19,31.000000,31.000000,528960.000,6468720.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,18,ABS,06-04-2001,BYTE
2,0180190003,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.4315450,-74.9171180,126.000,CONTROL,0180190003_01,Y,11-27-2007,1,18,19,31.000000,31.000000,504840.000,6476760.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,18,ABS,06-04-2001,BYTE
3,0180190004,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.7660900,-74.5102100,136.000,CONTROL,0180190004_01,Y,11-27-2007,1,18,19,31.000000,31.000000,528330.000,6514110.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,18,ABS,06-04-2001,BYTE
4,0180190005,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.1613140,-74.9896330,163.000,VALIDATION,0180190005_01,Y,11-27-2007,1,18,19,31.000000,31.000000,500610.000,6446670.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,18,ABS,06-04-2001,BYTE
5,0180190006,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.4242080,-74.3932340,160.000,CONTROL,0180190006_01,Y,11-27-2007,1,18,19,31.000000,31.000000,535440.000,6476100.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,18,ABS,06-04-2001,BYTE
6,0180190007,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.7049600,-74.2392420,155.000,VALIDATION,0180190007_01,Y,11-27-2007,1,18,19,31.000000,31.000000,544080.000,6507450.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,18,ABS,06-04-2001,BYTE
7,0180190008,Y,11-27-2007,ORIGINAL,1,18,19,GLS,57.9883210,-73.1117580,133.138,VALIDATION,0180190008_01,Y,11-27-2007,1,18,19,31.000000,31.000000,611640.000,6428970.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,18,ABS,06-04-2001,BYTE
8,0180190009,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.7459130,-74.1123810,168.129,VALIDATION,0180190009_01,Y,11-27-2007,1,18,19,31.000000,31.000000,551370.000,6512100.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,18,ABS,06-04-2001,BYTE
9,0180190010,Y,11-27-2007,ORIGINAL,1,18,19,GLS,58.5404490,-74.0186320,183.000,CONTROL,0180190010_01,Y,11-27-2007,1,18,19,31.000000,31.000000,557130.000,6489300.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,18,ABS,06-04-2001,BYTE
