,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0180160001,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.3991530,-70.1954150,351.000,VALIDATION,0180160001_01,Y,11-27-2007,1,18,16,31.000000,31.000000,440280.000,7030620.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,07-19-2000,BYTE
1,0180160002,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.5843670,-70.3524840,402.000,CONTROL,0180160002_01,Y,11-27-2007,1,18,16,31.000000,31.000000,432870.000,7051410.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,07-19-2000,BYTE
2,0180160003,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.0703050,-70.9711100,-4.158,VALIDATION,0180160003_01,Y,11-27-2007,1,18,16,31.000000,31.000000,400410.000,6994950.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,07-19-2000,BYTE
3,0180160004,Y,11-27-2007,ORIGINAL,1,18,16,GLS,62.8790600,-69.8792620,-11.115,VALIDATION,0180160004_01,Y,11-27-2007,1,18,16,31.000000,31.000000,455280.000,6972420.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,07-19-2000,BYTE
4,0180160005,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.4235680,-70.2060490,402.606,VALIDATION,0180160005_01,Y,11-27-2007,1,18,16,31.000000,31.000000,439800.000,7033350.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,07-19-2000,BYTE
5,0180160006,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.1073880,-69.6299320,284.090,VALIDATION,0180160006_01,Y,11-27-2007,1,18,16,31.000000,31.000000,468210.000,6997710.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,07-19-2000,BYTE
6,0180160007,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.0297100,-70.8456030,3.311,CONTROL,0180160007_01,Y,11-27-2007,1,18,16,31.000000,31.000000,406620.000,6990240.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,07-19-2000,BYTE
7,0180160008,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.4974440,-70.2266390,398.000,CONTROL,0180160008_01,Y,11-27-2007,1,18,16,31.000000,31.000000,438930.000,7041600.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,07-19-2000,BYTE
8,0180160009,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.5331350,-71.6790340,-18.000,CONTROL,0180160009_01,Y,11-27-2007,1,18,16,31.000000,31.000000,366810.000,7047780.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,07-19-2000,BYTE
9,0180160010,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.7147370,-71.5746910,6.299,VALIDATION,0180160010_01,Y,11-27-2007,1,18,16,31.000000,31.000000,372810.000,7067790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,07-19-2000,BYTE
10,0180160011,Y,11-27-2007,ORIGINAL,1,18,16,GLS,62.7935920,-70.0149330,3.000,VALIDATION,0180160011_01,Y,11-27-2007,1,18,16,31.000000,31.000000,448230.000,6963000.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,19,ABS,07-19-2000,BYTE
11,0180160012,Y,11-27-2007,ORIGINAL,1,18,16,GLS,63.0403770,-71.2948270,38.398,CONTROL,0180160012_01,Y,11-27-2007,1,18,16,31.000000,31.000000,383940.000,6992160.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,19,ABS,07-19-2000,BYTE
