,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0160170001,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.1505690,-67.7927040,-13.000,CONTROL,0160170001_01,Y,11-27-2007,1,16,17,31.000000,31.000000,562920.000,6891540.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,07-21-2000,BYTE
1,0160170002,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.2225590,-68.1706700,-13.000,CONTROL,0160170002_01,Y,11-27-2007,1,16,17,31.000000,31.000000,543120.000,6899250.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,07-21-2000,BYTE
2,0160170003,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.1708960,-67.8074470,-13.000,CONTROL,0160170003_01,Y,11-27-2007,1,16,17,31.000000,31.000000,562110.000,6893790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,07-21-2000,BYTE
3,0160170004,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.3943560,-68.8686630,21.000,CONTROL,0160170004_01,Y,11-27-2007,1,16,17,31.000000,31.000000,506790.000,6918120.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,07-21-2000,BYTE
4,0160170005,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.2301490,-68.3874710,-14.000,CONTROL,0160170005_01,Y,11-27-2007,1,16,17,31.000000,31.000000,531840.000,6899970.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,07-21-2000,BYTE
5,0160170006,Y,11-27-2007,ORIGINAL,1,16,17,GLS,60.8394280,-69.6549170,13.000,CONTROL,0160170006_01,Y,11-27-2007,1,16,17,31.000000,31.000000,464400.000,6745080.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,07-21-2000,BYTE
6,0160170007,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.2943090,-68.1900960,146.000,CONTROL,0160170007_01,Y,11-27-2007,1,16,17,31.000000,31.000000,542010.000,6907230.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,07-21-2000,BYTE
7,0160170008,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.3017570,-68.7128720,-15.000,CONTROL,0160170008_01,Y,11-27-2007,1,16,17,31.000000,31.000000,514890.000,6907830.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,07-21-2000,BYTE
8,0160170009,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.2962070,-68.6417820,39.337,CONTROL,0160170009_01,Y,11-27-2007,1,16,17,31.000000,31.000000,518580.000,6907230.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,07-21-2000,BYTE
9,0160170010,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.4156850,-68.9562540,104.267,CONTROL,0160170010_01,Y,11-27-2007,1,16,17,31.000000,31.000000,502260.000,6920490.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,07-21-2000,BYTE
10,0160170011,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.2994450,-68.1054990,126.406,CONTROL,0160170011_01,Y,11-27-2007,1,16,17,31.000000,31.000000,546390.000,6907860.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,19,ABS,07-21-2000,BYTE
11,0160170012,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.2209750,-67.9381850,17.244,CONTROL,0160170012_01,Y,11-27-2007,1,16,17,31.000000,31.000000,555210.000,6899250.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,19,ABS,07-21-2000,BYTE
12,0160170013,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.3960270,-68.9545420,50.245,CONTROL,0160170013_01,Y,11-27-2007,1,16,17,31.000000,31.000000,502350.000,6918300.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,19,ABS,07-21-2000,BYTE
13,0160170014,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.4607540,-69.2219660,41.539,CONTROL,0160170014_01,Y,11-27-2007,1,16,17,31.000000,31.000000,488550.000,6925530.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,19,ABS,07-21-2000,BYTE
14,0160170015,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.1793470,-67.9183250,-13.000,CONTROL,0160170015_01,Y,11-27-2007,1,16,17,31.000000,31.000000,556320.000,6894630.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,19,ABS,07-21-2000,BYTE
15,0160170016,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.2469440,-67.8841410,179.748,CONTROL,0160170016_01,Y,11-27-2007,1,16,17,31.000000,31.000000,557970.000,6902190.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,19,ABS,07-21-2000,BYTE
16,0160170017,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.1900270,-67.7179220,23.936,CONTROL,0160170017_01,Y,11-27-2007,1,16,17,31.000000,31.000000,566730.000,6896010.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,17,UTM,19,ABS,07-21-2000,BYTE
17,0160170018,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.2514370,-68.2282110,-13.000,CONTROL,0160170018_01,Y,11-27-2007,1,16,17,31.000000,31.000000,540090.000,6902430.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,18,UTM,19,ABS,07-21-2000,BYTE
18,0160170019,Y,11-27-2007,ORIGINAL,1,16,17,GLS,62.1996130,-68.0767400,-13.000,CONTROL,0160170019_01,Y,11-27-2007,1,16,17,31.000000,31.000000,548040.000,6896760.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,19,UTM,19,ABS,07-21-2000,BYTE
