,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0140230001,Y,11-27-2007,ORIGINAL,1,14,23,GLS,53.9115360,-69.8191790,500.000,VALIDATION,0140230001_01,Y,11-27-2007,1,14,23,31.000000,31.000000,446190.000,5973990.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,05-23-2001,BYTE
1,0140230002,Y,11-27-2007,ORIGINAL,1,14,23,GLS,53.8751340,-69.6902420,505.868,VALIDATION,0140230002_01,Y,11-27-2007,1,14,23,31.000000,31.000000,454620.000,5969850.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,05-23-2001,BYTE
2,0140230003,Y,11-27-2007,ORIGINAL,1,14,23,GLS,53.9234100,-69.8934200,502.167,VALIDATION,0140230003_01,Y,11-27-2007,1,14,23,31.000000,31.000000,441330.000,5975370.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,05-23-2001,BYTE
3,0140230004,Y,11-27-2007,ORIGINAL,1,14,23,GLS,53.1233240,-70.1148000,569.457,VALIDATION,0140230004_01,Y,11-27-2007,1,14,23,31.000000,31.000000,425400.000,5886570.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,05-23-2001,BYTE
4,0140230005,Y,11-27-2007,ORIGINAL,1,14,23,GLS,52.7605930,-69.7316190,608.329,CONTROL,0140230005_01,Y,11-27-2007,1,14,23,31.000000,31.000000,450630.000,5845890.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,05-23-2001,BYTE
5,0140230006,Y,11-27-2007,ORIGINAL,1,14,23,GLS,53.1442610,-69.5501880,742.467,CONTROL,0140230006_01,Y,11-27-2007,1,14,23,31.000000,31.000000,463200.000,5888460.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,05-23-2001,BYTE
6,0140230007,Y,11-27-2007,ORIGINAL,1,14,23,GLS,52.4161920,-70.3443520,739.691,CONTROL,0140230007_01,Y,11-27-2007,1,14,23,31.000000,31.000000,408570.000,5808180.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,05-23-2001,BYTE
7,0140230008,Y,11-27-2007,ORIGINAL,1,14,23,GLS,53.0744070,-69.4901880,678.603,CONTROL,0140230008_01,Y,11-27-2007,1,14,23,31.000000,31.000000,467160.000,5880660.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,05-23-2001,BYTE
8,0140230009,Y,11-27-2007,ORIGINAL,1,14,23,GLS,52.6294710,-70.3025630,584.028,VALIDATION,0140230009_01,Y,11-27-2007,1,14,23,31.000000,31.000000,411840.000,5831850.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,05-23-2001,BYTE
9,0140230010,Y,11-27-2007,ORIGINAL,1,14,23,GLS,53.1573100,-70.8852030,504.387,CONTROL,0140230010_01,Y,11-27-2007,1,14,23,31.000000,31.000000,373950.000,5891430.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,05-23-2001,BYTE
