,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0190130001,Y,11-27-2007,ORIGINAL,1,19,13,GLS,66.2049490,-68.6446170,4.000,CONTROL,0190130001_01,Y,11-27-2007,1,19,13,31.000000,31.000000,516000.000,7342800.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,08-01-2002,BYTE
1,0190130002,Y,11-27-2007,ORIGINAL,1,19,13,GLS,67.2123590,-68.6763200,443.307,VALIDATION,0190130002_01,Y,11-27-2007,1,19,13,31.000000,31.000000,513990.000,7455090.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,08-01-2002,BYTE
2,0190130003,Y,11-27-2007,ORIGINAL,1,19,13,GLS,66.6962190,-69.8302220,18.000,CONTROL,0190130003_01,Y,11-27-2007,1,19,13,31.000000,31.000000,463350.000,7397760.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,08-01-2002,BYTE
3,0190130004,Y,11-27-2007,ORIGINAL,1,19,13,GLS,66.7306070,-70.4378000,16.000,VALIDATION,0190130004_01,Y,11-27-2007,1,19,13,31.000000,31.000000,436620.000,7402080.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,08-01-2002,BYTE
4,0190130005,Y,11-27-2007,ORIGINAL,1,19,13,GLS,67.0855990,-69.4395980,168.000,CONTROL,0190130005_01,Y,11-27-2007,1,19,13,31.000000,31.000000,480900.000,7440990.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,08-01-2002,BYTE
5,0190130006,Y,11-27-2007,ORIGINAL,1,19,13,GLS,66.6523860,-69.9651140,17.000,VALIDATION,0190130006_01,Y,11-27-2007,1,19,13,31.000000,31.000000,457320.000,7392960.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,08-01-2002,BYTE
6,0190130007,Y,11-27-2007,ORIGINAL,1,19,13,GLS,67.2196310,-67.7471750,463.000,CONTROL,0190130007_01,Y,11-27-2007,1,19,13,31.000000,31.000000,554130.000,7456410.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,08-01-2002,BYTE
7,0190130008,Y,11-27-2007,ORIGINAL,1,19,13,GLS,66.7690210,-69.6261480,45.825,CONTROL,0190130008_01,Y,11-27-2007,1,19,13,31.000000,31.000000,472440.000,7405770.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,08-01-2002,BYTE
8,0190130009,Y,11-27-2007,ORIGINAL,1,19,13,GLS,67.0406460,-67.1180580,442.550,CONTROL,0190130009_01,Y,11-27-2007,1,19,13,31.000000,31.000000,581910.000,7437150.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,08-01-2002,BYTE
9,0190130010,Y,11-27-2007,ORIGINAL,1,19,13,GLS,66.5342020,-69.9693080,16.000,VALIDATION,0190130010_01,Y,11-27-2007,1,19,13,31.000000,31.000000,456930.000,7379790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,08-01-2002,BYTE
