,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0110210001,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.1637470,-62.8882520,64.366,CONTROL,0110210001_01,Y,11-27-2007,1,11,21,31.000000,31.000000,506940.000,6224310.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,20,ABS,06-19-2001,BYTE
1,0110210002,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.1769660,-63.0974510,67.543,CONTROL,0110210002_01,Y,11-27-2007,1,11,21,31.000000,31.000000,493950.000,6225780.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,20,ABS,06-19-2001,BYTE
2,0110210003,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.3000940,-64.3994530,432.000,VALIDATION,0110210003_01,Y,11-27-2007,1,11,21,31.000000,31.000000,413400.000,6240360.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,20,ABS,06-19-2001,BYTE
3,0110210004,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.0799530,-64.7318110,287.000,VALIDATION,0110210004_01,Y,11-27-2007,1,11,21,31.000000,31.000000,392220.000,6216330.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,20,ABS,06-19-2001,BYTE
4,0110210005,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.1598930,-64.3532900,428.000,CONTROL,0110210005_01,Y,11-27-2007,1,11,21,31.000000,31.000000,415950.000,6224700.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,20,ABS,06-19-2001,BYTE
5,0110210006,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.0467090,-64.7568140,295.655,CONTROL,0110210006_01,Y,11-27-2007,1,11,21,31.000000,31.000000,390570.000,6212670.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,20,ABS,06-19-2001,BYTE
6,0110210007,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.3855640,-63.7854920,418.000,CONTROL,0110210007_01,Y,11-27-2007,1,11,21,31.000000,31.000000,451500.000,6249270.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,20,ABS,06-19-2001,BYTE
7,0110210008,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.2522700,-64.2049870,428.000,VALIDATION,0110210008_01,Y,11-27-2007,1,11,21,31.000000,31.000000,425340.000,6234810.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,20,ABS,06-19-2001,BYTE
8,0110210009,Y,11-27-2007,ORIGINAL,1,11,21,GLS,56.1436320,-62.3263140,72.956,CONTROL,0110210009_01,Y,11-27-2007,1,11,21,31.000000,31.000000,541860.000,6222270.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,20,ABS,06-19-2001,BYTE
9,0110210010,Y,11-27-2007,ORIGINAL,1,11,21,GLS,55.9437740,-63.2909140,323.960,CONTROL,0110210010_01,Y,11-27-2007,1,11,21,31.000000,31.000000,481830.000,6199860.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,20,ABS,06-19-2001,BYTE
