,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0170160001,Y,11-27-2007,ORIGINAL,1,17,16,GLS,63.4238370,-70.2060600,405.605,VALIDATION,0170160001_01,Y,11-27-2007,1,17,16,31.000000,31.000000,439800.000,7033380.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,07-15-2001,BYTE
1,0170160002,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.8790600,-69.8792620,-11.115,CONTROL,0170160002_01,Y,11-27-2007,1,17,16,31.000000,31.000000,455280.000,6972420.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,07-15-2001,BYTE
2,0170160003,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.8476440,-69.8647710,-13.857,VALIDATION,0170160003_01,Y,11-27-2007,1,17,16,31.000000,31.000000,455970.000,6968910.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,07-15-2001,BYTE
3,0170160004,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.8764790,-68.2832100,395.296,CONTROL,0170160004_01,Y,11-27-2007,1,17,16,31.000000,31.000000,536460.000,6972030.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,07-15-2001,BYTE
4,0170160005,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.9663060,-69.1110210,230.000,CONTROL,0170160005_01,Y,11-27-2007,1,17,16,31.000000,31.000000,494370.000,6981840.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,07-15-2001,BYTE
5,0170160006,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.8511620,-69.9049470,81.165,VALIDATION,0170160006_01,Y,11-27-2007,1,17,16,31.000000,31.000000,453930.000,6969330.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,07-15-2001,BYTE
6,0170160007,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.4083790,-68.7054650,-14.000,VALIDATION,0170160007_01,Y,11-27-2007,1,17,16,31.000000,31.000000,515220.000,6919710.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,07-15-2001,BYTE
7,0170160008,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.9096040,-69.8606910,42.009,VALIDATION,0170160008_01,Y,11-27-2007,1,17,16,31.000000,31.000000,456270.000,6975810.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,07-15-2001,BYTE
8,0170160009,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.8644400,-69.4337060,278.445,VALIDATION,0170160009_01,Y,11-27-2007,1,17,16,31.000000,31.000000,477930.000,6970560.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,07-15-2001,BYTE
9,0170160010,Y,11-27-2007,ORIGINAL,1,17,16,GLS,62.9977020,-69.7069280,22.000,CONTROL,0170160010_01,Y,11-27-2007,1,17,16,31.000000,31.000000,464190.000,6985530.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,07-15-2001,BYTE
