,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0170120001,Y,11-27-2007,ORIGINAL,1,17,12,GLS,67.8468180,-65.0461270,114.467,CONTROL,0170120001_01,Y,11-27-2007,1,17,12,31.000000,31.000000,413910.000,7527210.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,20,ABS,08-13-2000,BYTE
1,0170120002,Y,11-27-2007,ORIGINAL,1,17,12,GLS,68.0884360,-65.9758580,5.000,CONTROL,0170120002_01,Y,11-27-2007,1,17,12,31.000000,31.000000,376110.000,7555710.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,20,ABS,08-13-2000,BYTE
2,0170120003,Y,11-27-2007,ORIGINAL,1,17,12,GLS,67.8936280,-65.4240450,339.389,CONTROL,0170120003_01,Y,11-27-2007,1,17,12,31.000000,31.000000,398220.000,7533000.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,20,ABS,08-13-2000,BYTE
3,0170120004,Y,11-27-2007,ORIGINAL,1,17,12,GLS,68.0327460,-66.2024880,5.000,CONTROL,0170120004_01,Y,11-27-2007,1,17,12,31.000000,31.000000,366360.000,7549980.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,20,ABS,08-13-2000,BYTE
4,0170120005,Y,11-27-2007,ORIGINAL,1,17,12,GLS,68.0758340,-65.6060080,7.001,VALIDATION,0170120005_01,Y,11-27-2007,1,17,12,31.000000,31.000000,391440.000,7553610.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,20,ABS,08-13-2000,BYTE
5,0170120006,Y,11-27-2007,ORIGINAL,1,17,12,GLS,67.7614850,-64.5000720,113.093,VALIDATION,0170120006_01,Y,11-27-2007,1,17,12,31.000000,31.000000,436650.000,7517040.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,20,ABS,08-13-2000,BYTE
6,0170120007,Y,11-27-2007,ORIGINAL,1,17,12,GLS,67.8892700,-64.7254780,146.423,CONTROL,0170120007_01,Y,11-27-2007,1,17,12,31.000000,31.000000,427530.000,7531530.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,20,ABS,08-13-2000,BYTE
7,0170120008,Y,11-27-2007,ORIGINAL,1,17,12,GLS,67.8719750,-65.9260450,47.000,CONTROL,0170120008_01,Y,11-27-2007,1,17,12,31.000000,31.000000,377040.000,7531500.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,20,ABS,08-13-2000,BYTE
8,0170120009,Y,11-27-2007,ORIGINAL,1,17,12,GLS,67.6910640,-64.3340780,159.630,CONTROL,0170120009_01,Y,11-27-2007,1,17,12,31.000000,31.000000,443490.000,7509030.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,20,ABS,08-13-2000,BYTE
9,0170120010,Y,11-27-2007,ORIGINAL,1,17,12,GLS,67.7504500,-65.0668390,125.000,CONTROL,0170120010_01,Y,11-27-2007,1,17,12,31.000000,31.000000,412680.000,7516500.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,20,ABS,08-13-2000,BYTE
