,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0170140001,Y,11-27-2007,ORIGINAL,1,17,14,GLS,64.6975250,-66.1927830,-1.291,CONTROL,0170140001_01,Y,11-27-2007,1,17,14,31.000000,31.000000,633840.000,7177710.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,07-15-2001,BYTE
1,0170140002,Y,11-27-2007,ORIGINAL,1,17,14,GLS,65.2623820,-67.1453600,-5.000,CONTROL,0170140002_01,Y,11-27-2007,1,17,14,31.000000,31.000000,586590.000,7238970.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,07-15-2001,BYTE
2,0170140003,Y,11-27-2007,ORIGINAL,1,17,14,GLS,66.4427600,-66.3595790,5.624,CONTROL,0170140003_01,Y,11-27-2007,1,17,14,31.000000,31.000000,617730.000,7371750.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,07-15-2001,BYTE
3,0170140004,Y,11-27-2007,ORIGINAL,1,17,14,GLS,65.6850290,-67.7767540,-7.000,CONTROL,0170140004_01,Y,11-27-2007,1,17,14,31.000000,31.000000,556200.000,7285350.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,07-15-2001,BYTE
4,0170140005,Y,11-27-2007,ORIGINAL,1,17,14,GLS,66.3982370,-67.1368790,-0.914,VALIDATION,0170140005_01,Y,11-27-2007,1,17,14,31.000000,31.000000,583230.000,7365540.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,07-15-2001,BYTE
5,0170140006,Y,11-27-2007,ORIGINAL,1,17,14,GLS,66.5155400,-67.1989720,-1.000,CONTROL,0170140006_01,Y,11-27-2007,1,17,14,31.000000,31.000000,580080.000,7378530.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,07-15-2001,BYTE
6,0170140007,Y,11-27-2007,ORIGINAL,1,17,14,GLS,66.3570360,-67.3008800,76.000,CONTROL,0170140007_01,Y,11-27-2007,1,17,14,31.000000,31.000000,576030.000,7360740.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,07-15-2001,BYTE
7,0170140008,Y,11-27-2007,ORIGINAL,1,17,14,GLS,65.7028920,-64.6545560,118.932,CONTROL,0170140008_01,Y,11-27-2007,1,17,14,31.000000,31.000000,699390.000,7293690.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,07-15-2001,BYTE
8,0170140009,Y,11-27-2007,ORIGINAL,1,17,14,GLS,65.8884310,-67.5478760,-6.000,CONTROL,0170140009_01,Y,11-27-2007,1,17,14,31.000000,31.000000,566190.000,7308240.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,07-15-2001,BYTE
9,0170140010,Y,11-27-2007,ORIGINAL,1,17,14,GLS,66.4518130,-67.0271980,2.232,CONTROL,0170140010_01,Y,11-27-2007,1,17,14,31.000000,31.000000,587940.000,7371660.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,07-15-2001,BYTE
10,0170140011,Y,11-27-2007,ORIGINAL,1,17,14,GLS,65.7707220,-67.3061530,-5.000,CONTROL,0170140011_01,Y,11-27-2007,1,17,14,31.000000,31.000000,577560.000,7295400.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,19,ABS,07-15-2001,BYTE
