,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0150160002,Y,11-27-2007,ORIGINAL,1,15,16,GLS,63.0407990,-64.7573140,-1.000,CONTROL,0150160002_01,Y,11-27-2007,1,15,16,31.000000,31.000000,411120.000,6991350.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,20,ABS,09-14-1999,BYTE
1,0150160003,Y,11-27-2007,ORIGINAL,1,15,16,GLS,62.5358670,-64.8954450,-2.000,CONTROL,0150160003_01,Y,11-27-2007,1,15,16,31.000000,31.000000,402480.000,6935310.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,20,ABS,09-14-1999,BYTE
2,0150160004,Y,11-27-2007,ORIGINAL,1,15,16,GLS,63.4863860,-64.0960490,1.473,CONTROL,0150160004_01,Y,11-27-2007,1,15,16,31.000000,31.000000,445410.000,7040250.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,20,ABS,09-14-1999,BYTE
3,0150160005,Y,11-27-2007,ORIGINAL,1,15,16,GLS,63.4122210,-65.0582580,-1.000,VALIDATION,0150160005_01,Y,11-27-2007,1,15,16,31.000000,31.000000,397230.000,7033170.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,20,ABS,09-14-1999,BYTE
4,0150160006,Y,11-27-2007,ORIGINAL,1,15,16,GLS,63.2840310,-64.0417050,11.700,VALIDATION,0150160006_01,Y,11-27-2007,1,15,16,31.000000,31.000000,447750.000,7017660.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,20,ABS,09-14-1999,BYTE
5,0150160007,Y,11-27-2007,ORIGINAL,1,15,16,GLS,62.9254320,-66.1311740,-4.000,VALIDATION,0150160007_01,Y,11-27-2007,1,15,16,31.000000,31.000000,341040.000,6981150.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,20,ABS,09-14-1999,BYTE
6,0150160008,Y,11-27-2007,ORIGINAL,1,15,16,GLS,63.5004890,-64.9874470,-0.413,CONTROL,0150160008_01,Y,11-27-2007,1,15,16,31.000000,31.000000,401070.000,7042890.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,20,ABS,09-14-1999,BYTE
7,0150160009,Y,11-27-2007,ORIGINAL,1,15,16,GLS,63.3212170,-64.5186150,-1.000,VALIDATION,0150160009_01,Y,11-27-2007,1,15,16,31.000000,31.000000,423930.000,7022280.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,20,ABS,09-14-1999,BYTE
8,0150160010,Y,11-27-2007,ORIGINAL,1,15,16,GLS,62.9513940,-64.6673710,67.098,CONTROL,0150160010_01,Y,11-27-2007,1,15,16,31.000000,31.000000,415410.000,6981270.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,20,ABS,09-14-1999,BYTE
9,0150160011,Y,11-27-2007,ORIGINAL,1,15,16,GLS,62.9555890,-66.1805680,-4.000,CONTROL,0150160011_01,Y,11-27-2007,1,15,16,31.000000,31.000000,338700.000,6984630.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,20,ABS,09-14-1999,BYTE
