,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0170230001,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.5823940,-74.7469930,227.333,VALIDATION,0170230001_01,Y,11-27-2007,1,17,23,31.000000,31.000000,516750.000,5937090.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,18,ABS,07-26-1999,BYTE
1,0170230002,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.1753620,-74.8423060,276.000,CONTROL,0170230002_01,Y,11-27-2007,1,17,23,31.000000,31.000000,510540.000,5891790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,18,ABS,07-26-1999,BYTE
2,0170230003,Y,11-27-2007,ORIGINAL,1,17,23,GLS,52.5793570,-76.2475020,172.000,VALIDATION,0170230003_01,Y,11-27-2007,1,17,23,31.000000,31.000000,415470.000,5826210.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,18,ABS,07-26-1999,BYTE
3,0170230004,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.5173210,-75.4618030,213.836,VALIDATION,0170230004_01,Y,11-27-2007,1,17,23,31.000000,31.000000,469380.000,5929920.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,18,ABS,07-26-1999,BYTE
4,0170230005,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.3040210,-74.0080600,370.000,VALIDATION,0170230005_01,Y,11-27-2007,1,17,23,31.000000,31.000000,566100.000,5906550.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,18,ABS,07-26-1999,BYTE
5,0170230006,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.9164910,-75.4397050,232.067,CONTROL,0170230006_01,Y,11-27-2007,1,17,23,31.000000,31.000000,471120.000,5974320.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,18,ABS,07-26-1999,BYTE
6,0170230007,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.7124000,-75.3475740,269.873,CONTROL,0170230007_01,Y,11-27-2007,1,17,23,31.000000,31.000000,477060.000,5951580.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,18,ABS,07-26-1999,BYTE
7,0170230008,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.1455030,-75.0832780,362.739,VALIDATION,0170230008_01,Y,11-27-2007,1,17,23,31.000000,31.000000,494430.000,5888460.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,18,ABS,07-26-1999,BYTE
8,0170230009,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.7612930,-73.7401850,220.612,CONTROL,0170230009_01,Y,11-27-2007,1,17,23,31.000000,31.000000,583050.000,5957700.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,18,ABS,07-26-1999,BYTE
9,0170230010,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.6588820,-75.6885200,214.479,CONTROL,0170230010_01,Y,11-27-2007,1,17,23,31.000000,31.000000,454500.000,5945790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,18,ABS,07-26-1999,BYTE
10,0170230011,Y,11-27-2007,ORIGINAL,1,17,23,GLS,52.9797380,-73.5065470,340.584,CONTROL,0170230011_01,Y,11-27-2007,1,17,23,31.000000,31.000000,600270.000,5871060.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,18,ABS,07-26-1999,BYTE
11,0170230012,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.5534900,-74.7240710,265.746,CONTROL,0170230012_01,Y,11-27-2007,1,17,23,31.000000,31.000000,518280.000,5933880.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,18,ABS,07-26-1999,BYTE
12,0170230013,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.7835890,-74.7635420,215.214,CONTROL,0170230013_01,Y,11-27-2007,1,17,23,31.000000,31.000000,515580.000,5959470.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,18,ABS,07-26-1999,BYTE
13,0170230014,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.5342520,-74.8165330,214.000,CONTROL,0170230014_01,Y,11-27-2007,1,17,23,31.000000,31.000000,512160.000,5931720.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,18,ABS,07-26-1999,BYTE
14,0170230015,Y,11-27-2007,ORIGINAL,1,17,23,GLS,52.5824500,-76.0075990,225.105,CONTROL,0170230015_01,Y,11-27-2007,1,17,23,31.000000,31.000000,431730.000,5826300.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,18,ABS,07-26-1999,BYTE
15,0170230016,Y,11-27-2007,ORIGINAL,1,17,23,GLS,52.6831340,-76.0898000,173.261,VALIDATION,0170230016_01,Y,11-27-2007,1,17,23,31.000000,31.000000,426330.000,5837580.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,18,ABS,07-26-1999,BYTE
16,0170230017,Y,11-27-2007,ORIGINAL,1,17,23,GLS,52.4377960,-74.1534050,324.000,CONTROL,0170230017_01,Y,11-27-2007,1,17,23,31.000000,31.000000,557550.000,5810070.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,17,UTM,18,ABS,07-26-1999,BYTE
17,0170230018,Y,11-27-2007,ORIGINAL,1,17,23,GLS,52.4261450,-74.4112930,379.746,CONTROL,0170230018_01,Y,11-27-2007,1,17,23,31.000000,31.000000,540030.000,5808600.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,18,UTM,18,ABS,07-26-1999,BYTE
18,0170230019,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.2229920,-73.8171550,405.414,CONTROL,0170230019_01,Y,11-27-2007,1,17,23,31.000000,31.000000,578970.000,5897730.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,19,UTM,18,ABS,07-26-1999,BYTE
19,0170230020,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.4909780,-74.9993970,242.851,CONTROL,0170230020_01,Y,11-27-2007,1,17,23,31.000000,31.000000,500040.000,5926890.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,20,UTM,18,ABS,07-26-1999,BYTE
20,0170230021,Y,11-27-2007,ORIGINAL,1,17,23,GLS,53.6273930,-74.9141130,214.880,CONTROL,0170230021_01,Y,11-27-2007,1,17,23,31.000000,31.000000,505680.000,5942070.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,21,UTM,18,ABS,07-26-1999,BYTE
