,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0110100001,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,71.0680090,-51.3562705,37.578,CONTROL,0110100001_01,Y,03-24-2016,2,11,10,31.000000,31.000000,487099.053,7885019.764,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,22,ABS,06-16-2000,BYTE
1,0110100002,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,70.7563551,-52.9327419,194.526,CONTROL,0110100002_01,Y,03-24-2016,2,11,10,31.000000,31.000000,428915.461,7851355.546,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,22,ABS,06-16-2000,BYTE
2,0110100003,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,70.5417356,-50.7917282,30.183,CONTROL,0110100003_01,Y,03-24-2016,2,11,10,31.000000,31.000000,507743.268,7826301.192,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,22,ABS,06-16-2000,BYTE
3,0110100004,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,70.5966600,-51.1206069,29.053,CONTROL,0110100004_01,Y,03-24-2016,2,11,10,31.000000,31.000000,495528.151,7832417.779,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,22,ABS,06-16-2000,BYTE
4,0110100005,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,70.6029130,-51.0121420,41.521,CONTROL,0110100005_01,Y,03-24-2016,2,11,10,31.000000,31.000000,499549.939,7833110.749,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,22,ABS,06-16-2000,BYTE
5,0110100006,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,71.3178897,-51.5591274,31.147,CONTROL,0110100006_01,Y,03-24-2016,2,11,10,31.000000,31.000000,480010.980,7912943.937,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,22,ABS,06-16-2000,BYTE
6,0110100007,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,70.5141566,-50.9306563,68.346,CONTROL,0110100007_01,Y,03-24-2016,2,11,10,31.000000,31.000000,502581.620,7823213.675,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,22,ABS,06-16-2000,BYTE
7,0110100008,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,70.8584771,-51.6206670,43.577,CONTROL,0110100008_01,Y,03-24-2016,2,11,10,31.000000,31.000000,477285.896,7861729.099,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,22,ABS,06-16-2000,BYTE
8,0110100009,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,70.8643751,-50.8969498,44.109,CONTROL,0110100009_01,Y,03-24-2016,2,11,10,31.000000,31.000000,503770.193,7862273.868,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,22,ABS,06-16-2000,BYTE
9,0110100010,Y,03-24-2016,TRIG_ERROR,2,11,10,GLS,70.6173269,-51.2065213,33.153,CONTROL,0110100010_01,Y,03-24-2016,2,11,10,31.000000,31.000000,492350.471,7834731.220,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,22,ABS,06-16-2000,BYTE
