,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0160180001,Y,11-27-2007,ORIGINAL,1,16,18,GLS,60.3955850,-68.3585540,37.263,CONTROL,0160180001_01,Y,11-27-2007,1,16,18,31.000000,31.000000,535350.000,6695640.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,07-21-2000,BYTE
1,0160180002,Y,11-27-2007,ORIGINAL,1,16,18,GLS,59.7931150,-71.0499060,156.000,VALIDATION,0160180002_01,Y,11-27-2007,1,16,18,31.000000,31.000000,384960.000,6630150.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,07-21-2000,BYTE
2,0160180003,Y,11-27-2007,ORIGINAL,1,16,18,GLS,59.8969650,-70.7430860,127.000,VALIDATION,0160180003_01,Y,11-27-2007,1,16,18,31.000000,31.000000,402480.000,6641220.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,07-21-2000,BYTE
3,0160180004,Y,11-27-2007,ORIGINAL,1,16,18,GLS,59.6106880,-71.1004670,156.000,VALIDATION,0160180004_01,Y,11-27-2007,1,16,18,31.000000,31.000000,381480.000,6609930.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,07-21-2000,BYTE
4,0160180005,Y,11-27-2007,ORIGINAL,1,16,18,GLS,59.5020430,-70.4725120,151.000,CONTROL,0160180005_01,Y,11-27-2007,1,16,18,31.000000,31.000000,416640.000,6596880.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,07-21-2000,BYTE
5,0160180006,Y,11-27-2007,ORIGINAL,1,16,18,GLS,60.4750060,-68.2472990,114.234,CONTROL,0160180006_01,Y,11-27-2007,1,16,18,31.000000,31.000000,541380.000,6704550.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,07-21-2000,BYTE
6,0160180007,Y,11-27-2007,ORIGINAL,1,16,18,GLS,60.0294780,-69.7944060,-20.000,CONTROL,0160180007_01,Y,11-27-2007,1,16,18,31.000000,31.000000,455730.000,6654960.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,07-21-2000,BYTE
7,0160180008,Y,11-27-2007,ORIGINAL,1,16,18,GLS,60.3588510,-70.4446380,109.000,CONTROL,0160180008_01,Y,11-27-2007,1,16,18,31.000000,31.000000,420300.000,6692250.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,07-21-2000,BYTE
8,0160180009,Y,11-27-2007,ORIGINAL,1,16,18,GLS,59.8769470,-70.9414290,143.000,VALIDATION,0160180009_01,Y,11-27-2007,1,16,18,31.000000,31.000000,391320.000,6639300.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,07-21-2000,BYTE
9,0160180010,Y,11-27-2007,ORIGINAL,1,16,18,GLS,60.2334220,-68.3584760,192.106,CONTROL,0160180010_01,Y,11-27-2007,1,16,18,31.000000,31.000000,535530.000,6677580.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,07-21-2000,BYTE
