,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0130100001,Y,03-24-2016,TRIG_ERROR,2,13,10,GLS,70.2556005,-52.6685088,629.016,VALIDATION,0130100001_01,Y,03-24-2016,2,13,10,31.000000,31.000000,437098.412,7795239.558,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,22,ABS,08-04-2001,BYTE
1,0130100002,Y,03-24-2016,TRIG_ERROR,2,13,10,GLS,70.1218811,-52.4645613,53.664,CONTROL,0130100002_01,Y,03-24-2016,2,13,10,31.000000,31.000000,444427.096,7780133.081,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,22,ABS,08-04-2001,BYTE
2,0130100003,N,03-24-2016,ORIGINAL,1,13,10,GLS,71.1034680,-51.3815110,366.766,CONTROL,0130100003_01,Y,11-27-2007,1,13,10,31.000000,31.000000,486210.000,7888980.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,22,ABS,08-04-2001,BYTE
3,0130100004,Y,03-24-2016,TRIG_ERROR,2,13,10,GLS,70.3494085,-53.1608464,456.500,CONTROL,0130100004_01,Y,03-24-2016,2,13,10,31.000000,31.000000,418915.087,7806279.206,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,22,ABS,08-04-2001,BYTE
4,0130100005,Y,03-24-2016,TRIG_ERROR,2,13,10,GLS,70.2236917,-52.6329337,428.554,VALIDATION,0130100005_01,Y,03-24-2016,2,13,10,31.000000,31.000000,438343.843,7791645.820,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,22,ABS,08-04-2001,BYTE
5,0130100006,Y,03-24-2016,TRIG_ERROR,2,13,10,GLS,70.9560818,-52.2818854,49.701,VALIDATION,0130100006_01,Y,03-24-2016,2,13,10,31.000000,31.000000,453320.257,7872992.223,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,22,ABS,08-04-2001,BYTE
6,0130100007,Y,03-24-2016,TRIG_ERROR,2,13,10,GLS,70.6385384,-52.4931353,540.396,CONTROL,0130100007_01,Y,03-24-2016,2,13,10,31.000000,31.000000,444757.357,7837762.986,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,22,ABS,08-04-2001,BYTE
7,0130100008,Y,03-24-2016,TRIG_ERROR,2,13,10,GLS,70.3585167,-53.2289844,506.286,VALIDATION,0130100008_01,Y,03-24-2016,2,13,10,31.000000,31.000000,416396.431,7807386.629,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,22,ABS,08-04-2001,BYTE
8,0130100009,Y,03-24-2016,TRIG_ERROR,2,13,10,GLS,70.2189558,-53.4636046,357.991,CONTROL,0130100009_01,Y,03-24-2016,2,13,10,31.000000,31.000000,406970.475,7792173.202,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,22,ABS,08-04-2001,BYTE
9,0130100010,N,03-24-2016,ORIGINAL,1,13,10,GLS,71.0680090,-51.3576250,715.891,VALIDATION,0130100010_01,Y,11-27-2007,1,13,10,31.000000,31.000000,487050.000,7885020.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,22,ABS,08-04-2001,BYTE
