,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0160230001,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.2005300,-74.4892120,282.000,CONTROL,0160230001_01,Y,11-27-2007,1,16,23,31.000000,31.000000,534120.000,5894700.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,18,ABS,08-22-2000,BYTE
1,0160230002,Y,11-27-2007,ORIGINAL,1,16,23,GLS,52.2516130,-72.8656930,353.000,CONTROL,0160230002_01,Y,11-27-2007,1,16,23,31.000000,31.000000,645690.000,5791170.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,18,ABS,08-22-2000,BYTE
2,0160230003,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.7204700,-73.9232680,216.034,CONTROL,0160230003_01,Y,11-27-2007,1,16,23,31.000000,31.000000,571050.000,5952960.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,18,ABS,08-22-2000,BYTE
3,0160230004,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.0650150,-74.2584580,290.000,CONTROL,0160230004_01,Y,11-27-2007,1,16,23,31.000000,31.000000,549690.000,5879760.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,18,ABS,08-22-2000,BYTE
4,0160230005,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.7919310,-73.7051090,218.276,VALIDATION,0160230005_01,Y,11-27-2007,1,16,23,31.000000,31.000000,585300.000,5961150.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,18,ABS,08-22-2000,BYTE
5,0160230006,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.7624550,-73.7742840,220.185,VALIDATION,0160230006_01,Y,11-27-2007,1,16,23,31.000000,31.000000,580800.000,5957790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,18,ABS,08-22-2000,BYTE
6,0160230007,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.0948670,-74.0908330,295.320,VALIDATION,0160230007_01,Y,11-27-2007,1,16,23,31.000000,31.000000,560880.000,5883210.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,18,ABS,08-22-2000,BYTE
7,0160230008,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.7080460,-74.0149440,219.185,VALIDATION,0160230008_01,Y,11-27-2007,1,16,23,31.000000,31.000000,565020.000,5951490.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,18,ABS,08-22-2000,BYTE
8,0160230009,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.7385300,-73.8927870,218.819,VALIDATION,0160230009_01,Y,11-27-2007,1,16,23,31.000000,31.000000,573030.000,5955000.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,18,ABS,08-22-2000,BYTE
9,0160230010,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.7164250,-74.1215800,216.289,CONTROL,0160230010_01,Y,11-27-2007,1,16,23,31.000000,31.000000,557970.000,5952330.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,18,ABS,08-22-2000,BYTE
10,0160230011,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.8621170,-73.5245670,219.862,VALIDATION,0160230011_01,Y,11-27-2007,1,16,23,31.000000,31.000000,597030.000,5969190.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,18,ABS,08-22-2000,BYTE
11,0160230012,Y,11-27-2007,ORIGINAL,1,16,23,GLS,53.7449660,-73.8048180,216.000,VALIDATION,0160230012_01,Y,11-27-2007,1,16,23,31.000000,31.000000,578820.000,5955810.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,18,ABS,08-22-2000,BYTE
