,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0100210001,Y,11-27-2007,ORIGINAL,1,10,21,GLS,55.9769770,-61.7345160,19.779,CONTROL,0100210001_01,Y,11-27-2007,1,10,21,31.000000,31.000000,578970.000,6204240.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,20,ABS,07-30-2001,BYTE
1,0100210002,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.1436320,-62.3263140,72.956,CONTROL,0100210002_01,Y,11-27-2007,1,10,21,31.000000,31.000000,541860.000,6222270.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,20,ABS,07-30-2001,BYTE
2,0100210003,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.4954850,-62.5227980,19.215,CONTROL,0100210003_01,Y,11-27-2007,1,10,21,31.000000,31.000000,529380.000,6261330.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,20,ABS,07-30-2001,BYTE
3,0100210004,Y,11-27-2007,ORIGINAL,1,10,21,GLS,55.7154290,-61.6049710,240.041,CONTROL,0100210004_01,Y,11-27-2007,1,10,21,31.000000,31.000000,587640.000,6175290.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,20,ABS,07-30-2001,BYTE
4,0100210005,Y,11-27-2007,ORIGINAL,1,10,21,GLS,55.4287680,-62.4992440,266.265,CONTROL,0100210005_01,Y,11-27-2007,1,10,21,31.000000,31.000000,531690.000,6142620.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,20,ABS,07-30-2001,BYTE
5,0100210006,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.0436970,-63.6085370,455.000,CONTROL,0100210006_01,Y,11-27-2007,1,10,21,31.000000,31.000000,462090.000,6211110.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,20,ABS,07-30-2001,BYTE
6,0100210007,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.0401370,-63.5636990,455.000,VALIDATION,0100210007_01,Y,11-27-2007,1,10,21,31.000000,31.000000,464880.000,6210690.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,20,ABS,07-30-2001,BYTE
7,0100210008,Y,11-27-2007,ORIGINAL,1,10,21,GLS,55.2837010,-62.7528190,576.000,CONTROL,0100210008_01,Y,11-27-2007,1,10,21,31.000000,31.000000,515700.000,6126390.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,20,ABS,07-30-2001,BYTE
8,0100210009,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.4476090,-63.3687250,425.000,CONTROL,0100210009_01,Y,11-27-2007,1,10,21,31.000000,31.000000,477270.000,6255960.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,20,ABS,07-30-2001,BYTE
9,0100210010,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.1629340,-62.8843900,65.300,CONTROL,0100210010_01,Y,11-27-2007,1,10,21,31.000000,31.000000,507180.000,6224220.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,20,ABS,07-30-2001,BYTE
10,0100210011,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.5554630,-63.3541550,451.000,CONTROL,0100210011_01,Y,11-27-2007,1,10,21,31.000000,31.000000,478230.000,6267960.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,20,ABS,07-30-2001,BYTE
11,0100210012,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.6013330,-62.7863050,435.000,CONTROL,0100210012_01,Y,11-27-2007,1,10,21,31.000000,31.000000,513120.000,6273030.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,20,ABS,07-30-2001,BYTE
12,0100210013,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.5429270,-63.5418740,456.000,CONTROL,0100210013_01,Y,11-27-2007,1,10,21,31.000000,31.000000,466680.000,6266640.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,20,ABS,07-30-2001,BYTE
13,0100210014,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.2911000,-62.1952820,-2.342,CONTROL,0100210014_01,Y,11-27-2007,1,10,21,31.000000,31.000000,549810.000,6238770.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,20,ABS,07-30-2001,BYTE
14,0100210015,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.1769660,-63.0974510,67.543,CONTROL,0100210015_01,Y,11-27-2007,1,10,21,31.000000,31.000000,493950.000,6225780.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,20,ABS,07-30-2001,BYTE
15,0100210016,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.7198450,-63.5159850,525.000,CONTROL,0100210016_01,Y,11-27-2007,1,10,21,31.000000,31.000000,468420.000,6286320.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,20,ABS,07-30-2001,BYTE
16,0100210017,Y,11-27-2007,ORIGINAL,1,10,21,GLS,55.6793820,-62.4182830,417.000,CONTROL,0100210017_01,Y,11-27-2007,1,10,21,31.000000,31.000000,536580.000,6170550.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,17,UTM,20,ABS,07-30-2001,BYTE
17,0100210018,Y,11-27-2007,ORIGINAL,1,10,21,GLS,56.3183710,-63.3189770,451.000,VALIDATION,0100210018_01,Y,11-27-2007,1,10,21,31.000000,31.000000,480270.000,6241560.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,18,UTM,20,ABS,07-30-2001,BYTE
