,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0180200001,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.2393550,-75.1479520,146.000,CONTROL,0180200001_01,Y,11-27-2007,1,18,20,31.000000,31.000000,491070.000,6344040.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,18,ABS,08-04-2000,BYTE
1,0180200002,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.8145480,-73.0986300,147.047,CONTROL,0180200002_01,Y,11-27-2007,1,18,20,31.000000,31.000000,612960.000,6409650.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,18,ABS,08-04-2000,BYTE
2,0180200003,Y,11-27-2007,ORIGINAL,1,18,20,GLS,58.0955200,-75.1097510,129.000,VALIDATION,0180200003_01,Y,11-27-2007,1,18,20,31.000000,31.000000,493530.000,6439350.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,18,ABS,08-04-2000,BYTE
3,0180200004,Y,11-27-2007,ORIGINAL,1,18,20,GLS,58.1483490,-75.0900370,129.000,VALIDATION,0180200004_01,Y,11-27-2007,1,18,20,31.000000,31.000000,494700.000,6445230.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,18,ABS,08-04-2000,BYTE
4,0180200005,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.1248300,-75.2941650,145.000,CONTROL,0180200005_01,Y,11-27-2007,1,18,20,31.000000,31.000000,482190.000,6331320.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,18,ABS,08-04-2000,BYTE
5,0180200006,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.3490010,-74.6852670,146.000,CONTROL,0180200006_01,Y,11-27-2007,1,18,20,31.000000,31.000000,518940.000,6356280.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,18,ABS,08-04-2000,BYTE
6,0180200007,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.9883210,-73.1117580,133.138,VALIDATION,0180200007_01,Y,11-27-2007,1,18,20,31.000000,31.000000,611640.000,6428970.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,18,ABS,08-04-2000,BYTE
7,0180200008,Y,11-27-2007,ORIGINAL,1,18,20,GLS,58.1478730,-74.1349600,171.000,VALIDATION,0180200008_01,Y,11-27-2007,1,18,20,31.000000,31.000000,550920.000,6445500.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,18,ABS,08-04-2000,BYTE
8,0180200009,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.1073790,-74.9503080,169.000,CONTROL,0180200009_01,Y,11-27-2007,1,18,20,31.000000,31.000000,503010.000,6329340.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,18,ABS,08-04-2000,BYTE
9,0180200010,Y,11-27-2007,ORIGINAL,1,18,20,GLS,58.0663360,-75.1813570,133.000,VALIDATION,0180200010_01,Y,11-27-2007,1,18,20,31.000000,31.000000,489300.000,6436110.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,18,ABS,08-04-2000,BYTE
10,0180200011,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.5223060,-75.1581120,212.705,VALIDATION,0180200011_01,Y,11-27-2007,1,18,20,31.000000,31.000000,490530.000,6375540.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,18,ABS,08-04-2000,BYTE
11,0180200012,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.2321220,-75.1041920,146.000,VALIDATION,0180200012_01,Y,11-27-2007,1,18,20,31.000000,31.000000,493710.000,6343230.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,18,ABS,08-04-2000,BYTE
12,0180200013,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.2212580,-73.8517060,256.000,CONTROL,0180200013_01,Y,11-27-2007,1,18,20,31.000000,31.000000,569340.000,6342600.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,18,ABS,08-04-2000,BYTE
13,0180200014,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.2141190,-73.7530750,267.000,CONTROL,0180200014_01,Y,11-27-2007,1,18,20,31.000000,31.000000,575310.000,6341910.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,18,ABS,08-04-2000,BYTE
14,0180200015,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.0897800,-75.6542800,173.000,VALIDATION,0180200015_01,Y,11-27-2007,1,18,20,31.000000,31.000000,460350.000,6327570.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,18,ABS,08-04-2000,BYTE
15,0180200016,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.4068730,-74.6588070,147.000,VALIDATION,0180200016_01,Y,11-27-2007,1,18,20,31.000000,31.000000,520500.000,6362730.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,18,ABS,08-04-2000,BYTE
16,0180200017,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.3946670,-75.3691980,150.000,VALIDATION,0180200017_01,Y,11-27-2007,1,18,20,31.000000,31.000000,477810.000,6361380.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,17,UTM,18,ABS,08-04-2000,BYTE
17,0180200018,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.4240040,-74.9009250,156.000,CONTROL,0180200018_01,Y,11-27-2007,1,18,20,31.000000,31.000000,505950.000,6364590.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,18,UTM,18,ABS,08-04-2000,BYTE
18,0180200019,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.7875040,-74.8716760,184.000,CONTROL,0180200019_01,Y,11-27-2007,1,18,20,31.000000,31.000000,507630.000,6405060.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,19,UTM,18,ABS,08-04-2000,BYTE
19,0180200020,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.9340550,-74.0788080,222.000,VALIDATION,0180200020_01,Y,11-27-2007,1,18,20,31.000000,31.000000,554550.000,6421740.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,20,UTM,18,ABS,08-04-2000,BYTE
20,0180200021,Y,11-27-2007,ORIGINAL,1,18,20,GLS,57.4134240,-72.9746090,296.000,CONTROL,0180200021_01,Y,11-27-2007,1,18,20,31.000000,31.000000,621660.000,6365220.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,21,UTM,18,ABS,08-04-2000,BYTE
21,0180200022,Y,11-27-2007,ORIGINAL,1,18,20,GLS,56.5875610,-74.7717290,199.784,CONTROL,0180200022_01,Y,11-27-2007,1,18,20,31.000000,31.000000,514020.000,6271500.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,22,UTM,18,ABS,08-04-2000,BYTE
