,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0190200001,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.0460410,-76.5727780,-35.666,CONTROL,0190200001_01,Y,11-27-2007,1,19,20,31.000000,31.000000,404580.000,6323610.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,18,ABS,07-29-2001,BYTE
1,0190200002,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.6632250,-76.7407200,-18.600,CONTROL,0190200002_01,Y,11-27-2007,1,19,20,31.000000,31.000000,396150.000,6392550.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,18,ABS,07-29-2001,BYTE
2,0190200003,Y,11-27-2007,ORIGINAL,1,19,20,GLS,58.0837970,-75.7262970,168.000,CONTROL,0190200003_01,Y,11-27-2007,1,19,20,31.000000,31.000000,457170.000,6438270.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,18,ABS,07-29-2001,BYTE
3,0190200004,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.2393550,-75.1479520,146.000,VALIDATION,0190200004_01,Y,11-27-2007,1,19,20,31.000000,31.000000,491070.000,6344040.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,18,ABS,07-29-2001,BYTE
4,0190200005,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.6046290,-76.6063670,82.000,CONTROL,0190200005_01,Y,11-27-2007,1,19,20,31.000000,31.000000,404010.000,6385830.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,18,ABS,07-29-2001,BYTE
5,0190200006,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.9425310,-75.4482830,157.000,VALIDATION,0190200006_01,Y,11-27-2007,1,19,20,31.000000,31.000000,473460.000,6422400.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,18,ABS,07-29-2001,BYTE
6,0190200007,Y,11-27-2007,ORIGINAL,1,19,20,GLS,56.9124040,-76.5464570,-36.778,CONTROL,0190200007_01,Y,11-27-2007,1,19,20,31.000000,31.000000,405840.000,6308700.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,18,ABS,07-29-2001,BYTE
7,0190200008,Y,11-27-2007,ORIGINAL,1,19,20,GLS,56.7192210,-75.3914750,157.000,CONTROL,0190200008_01,Y,11-27-2007,1,19,20,31.000000,31.000000,476040.000,6286200.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,18,ABS,07-29-2001,BYTE
8,0190200009,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.3361800,-76.4969380,365.372,CONTROL,0190200009_01,Y,11-27-2007,1,19,20,31.000000,31.000000,409890.000,6355800.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,18,ABS,07-29-2001,BYTE
9,0190200010,Y,11-27-2007,ORIGINAL,1,19,20,GLS,56.6842410,-75.0664370,172.000,CONTROL,0190200010_01,Y,11-27-2007,1,19,20,31.000000,31.000000,495930.000,6282240.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,18,ABS,07-29-2001,BYTE
10,0190200011,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.9696410,-76.4177630,110.000,VALIDATION,0190200011_01,Y,11-27-2007,1,19,20,31.000000,31.000000,416130.000,6426210.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,18,ABS,07-29-2001,BYTE
11,0190200012,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.8704560,-76.7234040,32.000,VALIDATION,0190200012_01,Y,11-27-2007,1,19,20,31.000000,31.000000,397770.000,6415590.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,18,ABS,07-29-2001,BYTE
12,0190200013,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.9982580,-74.9064490,160.000,VALIDATION,0190200013_01,Y,11-27-2007,1,19,20,31.000000,31.000000,505530.000,6428520.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,18,ABS,07-29-2001,BYTE
13,0190200014,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.3616400,-75.1948220,153.000,VALIDATION,0190200014_01,Y,11-27-2007,1,19,20,31.000000,31.000000,488280.000,6357660.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,18,ABS,07-29-2001,BYTE
14,0190200015,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.3053720,-76.2850360,133.000,VALIDATION,0190200015_01,Y,11-27-2007,1,19,20,31.000000,31.000000,422580.000,6352110.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,18,ABS,07-29-2001,BYTE
15,0190200016,Y,11-27-2007,ORIGINAL,1,19,20,GLS,58.0965610,-75.1458860,129.000,CONTROL,0190200016_01,Y,11-27-2007,1,19,20,31.000000,31.000000,491400.000,6439470.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,18,ABS,07-29-2001,BYTE
16,0190200017,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.1819000,-74.8127410,146.000,CONTROL,0190200017_01,Y,11-27-2007,1,19,20,31.000000,31.000000,511320.000,6337650.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,17,UTM,18,ABS,07-29-2001,BYTE
17,0190200018,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.1119140,-75.1187150,148.965,VALIDATION,0190200018_01,Y,11-27-2007,1,19,20,31.000000,31.000000,492810.000,6329850.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,18,UTM,18,ABS,07-29-2001,BYTE
18,0190200019,Y,11-27-2007,ORIGINAL,1,19,20,GLS,56.5881110,-76.2615720,164.000,CONTROL,0190200019_01,Y,11-27-2007,1,19,20,31.000000,31.000000,422520.000,6272250.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,19,UTM,18,ABS,07-29-2001,BYTE
19,0190200020,Y,11-27-2007,ORIGINAL,1,19,20,GLS,57.1073790,-74.9503080,169.000,CONTROL,0190200020_01,Y,11-27-2007,1,19,20,31.000000,31.000000,503010.000,6329340.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,20,UTM,18,ABS,07-29-2001,BYTE
