,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0170130001,Y,11-27-2007,ORIGINAL,1,17,13,GLS,67.0314620,-67.1351320,441.000,VALIDATION,0170130001_01,Y,11-27-2007,1,17,13,31.000000,31.000000,320040.000,7440870.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,20,ABS,08-13-2000,BYTE
1,0170130002,Y,11-27-2007,ORIGINAL,1,17,13,GLS,67.3475800,-64.9907830,671.052,CONTROL,0170130002_01,Y,11-27-2007,1,17,13,31.000000,31.000000,414450.000,7471500.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,20,ABS,08-13-2000,BYTE
2,0170130003,Y,11-27-2007,ORIGINAL,1,17,13,GLS,66.8648170,-63.5581160,92.291,CONTROL,0170130003_01,Y,11-27-2007,1,17,13,31.000000,31.000000,475530.000,7416420.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,20,ABS,08-13-2000,BYTE
3,0170130004,Y,11-27-2007,ORIGINAL,1,17,13,GLS,66.9759290,-64.0858380,750.799,VALIDATION,0170130004_01,Y,11-27-2007,1,17,13,31.000000,31.000000,452610.000,7429110.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,20,ABS,08-13-2000,BYTE
4,0170130005,Y,11-27-2007,ORIGINAL,1,17,13,GLS,67.0646380,-63.6641220,103.393,CONTROL,0170130005_01,Y,11-27-2007,1,17,13,31.000000,31.000000,471120.000,7438740.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,20,ABS,08-13-2000,BYTE
5,0170130006,Y,11-27-2007,ORIGINAL,1,17,13,GLS,66.6339900,-64.1399830,106.000,CONTROL,0170130006_01,Y,11-27-2007,1,17,13,31.000000,31.000000,449550.000,7391040.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,20,ABS,08-13-2000,BYTE
6,0170130007,Y,11-27-2007,ORIGINAL,1,17,13,GLS,66.8622610,-64.6556140,851.799,CONTROL,0170130007_01,Y,11-27-2007,1,17,13,31.000000,31.000000,427410.000,7416990.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,20,ABS,08-13-2000,BYTE
7,0170130008,Y,11-27-2007,ORIGINAL,1,17,13,GLS,67.0932220,-64.7073080,443.902,VALIDATION,0170130008_01,Y,11-27-2007,1,17,13,31.000000,31.000000,425850.000,7442790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,20,ABS,08-13-2000,BYTE
8,0170130009,Y,11-27-2007,ORIGINAL,1,17,13,GLS,67.0463780,-67.0900240,440.000,VALIDATION,0170130009_01,Y,11-27-2007,1,17,13,31.000000,31.000000,322110.000,7442400.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,20,ABS,08-13-2000,BYTE
9,0170130010,Y,11-27-2007,ORIGINAL,1,17,13,GLS,67.7319610,-65.7694070,749.319,CONTROL,0170130010_01,Y,11-27-2007,1,17,13,31.000000,31.000000,382920.000,7515600.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,20,ABS,08-13-2000,BYTE
