,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0150210001,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.4468170,-70.9524120,264.000,CONTROL,0150210001_01,Y,11-27-2007,1,15,21,31.000000,31.000000,379650.000,6257520.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,07-17-2001,BYTE
1,0150210002,Y,11-27-2007,ORIGINAL,1,15,21,GLS,55.9331170,-71.1378230,305.775,CONTROL,0150210002_01,Y,11-27-2007,1,15,21,31.000000,31.000000,366450.000,6200700.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,07-17-2001,BYTE
2,0150210003,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.0750360,-70.9528490,295.000,VALIDATION,0150210003_01,Y,11-27-2007,1,15,21,31.000000,31.000000,378450.000,6216150.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,07-17-2001,BYTE
3,0150210004,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.1714170,-68.7795190,223.000,VALIDATION,0150210004_01,Y,11-27-2007,1,15,21,31.000000,31.000000,513690.000,6225180.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,07-17-2001,BYTE
4,0150210005,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.1777990,-68.9408840,60.961,CONTROL,0150210005_01,Y,11-27-2007,1,15,21,31.000000,31.000000,503670.000,6225870.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,07-17-2001,BYTE
5,0150210006,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.8090620,-71.2601930,163.073,CONTROL,0150210006_01,Y,11-27-2007,1,15,21,31.000000,31.000000,362010.000,6298410.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,07-17-2001,BYTE
6,0150210007,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.4020920,-70.9160880,266.000,CONTROL,0150210007_01,Y,11-27-2007,1,15,21,31.000000,31.000000,381750.000,6252480.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,07-17-2001,BYTE
7,0150210008,Y,11-27-2007,ORIGINAL,1,15,21,GLS,55.6260710,-71.2402100,474.392,VALIDATION,0150210008_01,Y,11-27-2007,1,15,21,31.000000,31.000000,358950.000,6166740.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,07-17-2001,BYTE
8,0150210009,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.3582550,-69.1911320,357.187,VALIDATION,0150210009_01,Y,11-27-2007,1,15,21,31.000000,31.000000,488190.000,6245970.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,07-17-2001,BYTE
9,0150210010,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.0788510,-68.9005470,69.000,VALIDATION,0150210010_01,Y,11-27-2007,1,15,21,31.000000,31.000000,506190.000,6214860.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,07-17-2001,BYTE
10,0150210011,Y,11-27-2007,ORIGINAL,1,15,21,GLS,55.9958400,-71.6180770,394.324,VALIDATION,0150210011_01,Y,11-27-2007,1,15,21,31.000000,31.000000,336720.000,6208710.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,19,ABS,07-17-2001,BYTE
11,0150210012,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.0312060,-71.4991120,428.345,VALIDATION,0150210012_01,Y,11-27-2007,1,15,21,31.000000,31.000000,344280.000,6212370.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,19,ABS,07-17-2001,BYTE
12,0150210013,Y,11-27-2007,ORIGINAL,1,15,21,GLS,55.6281580,-70.2100640,547.713,VALIDATION,0150210013_01,Y,11-27-2007,1,15,21,31.000000,31.000000,423810.000,6165360.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,19,ABS,07-17-2001,BYTE
13,0150210014,Y,11-27-2007,ORIGINAL,1,15,21,GLS,55.9731540,-71.5424900,454.009,VALIDATION,0150210014_01,Y,11-27-2007,1,15,21,31.000000,31.000000,341340.000,6206010.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,19,ABS,07-17-2001,BYTE
14,0150210015,Y,11-27-2007,ORIGINAL,1,15,21,GLS,55.8863940,-71.5392110,446.000,VALIDATION,0150210015_01,Y,11-27-2007,1,15,21,31.000000,31.000000,341190.000,6196350.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,19,ABS,07-17-2001,BYTE
15,0150210016,Y,11-27-2007,ORIGINAL,1,15,21,GLS,56.3192800,-71.3422680,397.525,VALIDATION,0150210016_01,Y,11-27-2007,1,15,21,31.000000,31.000000,355140.000,6244080.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,19,ABS,07-17-2001,BYTE
