,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0160200001,Y,11-27-2007,ORIGINAL,1,16,20,GLS,56.6455630,-71.1451910,202.000,VALIDATION,0160200001_01,Y,11-27-2007,1,16,20,31.000000,31.000000,368460.000,6279990.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,08-22-2000,BYTE
1,0160200002,Y,11-27-2007,ORIGINAL,1,16,20,GLS,57.1832130,-71.8092760,100.000,CONTROL,0160200002_01,Y,11-27-2007,1,16,20,31.000000,31.000000,330210.000,6341280.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,08-22-2000,BYTE
2,0160200003,Y,11-27-2007,ORIGINAL,1,16,20,GLS,57.0855950,-70.0987210,221.477,VALIDATION,0160200003_01,Y,11-27-2007,1,16,20,31.000000,31.000000,433410.000,6327450.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,08-22-2000,BYTE
3,0160200004,Y,11-27-2007,ORIGINAL,1,16,20,GLS,57.3896530,-70.6398780,39.000,CONTROL,0160200004_01,Y,11-27-2007,1,16,20,31.000000,31.000000,401430.000,6361950.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,08-22-2000,BYTE
4,0160200005,Y,11-27-2007,ORIGINAL,1,16,20,GLS,57.1116350,-70.1103900,220.110,CONTROL,0160200005_01,Y,11-27-2007,1,16,20,31.000000,31.000000,432750.000,6330360.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,08-22-2000,BYTE
5,0160200006,Y,11-27-2007,ORIGINAL,1,16,20,GLS,56.8093310,-71.2602090,162.806,CONTROL,0160200006_01,Y,11-27-2007,1,16,20,31.000000,31.000000,362010.000,6298440.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,08-22-2000,BYTE
6,0160200007,Y,11-27-2007,ORIGINAL,1,16,20,GLS,57.3592420,-72.3301650,254.000,VALIDATION,0160200007_01,Y,11-27-2007,1,16,20,31.000000,31.000000,299700.000,6362280.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,08-22-2000,BYTE
7,0160200008,Y,11-27-2007,ORIGINAL,1,16,20,GLS,57.1344370,-71.0578850,100.000,VALIDATION,0160200008_01,Y,11-27-2007,1,16,20,31.000000,31.000000,375450.000,6334230.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,08-22-2000,BYTE
8,0160200009,Y,11-27-2007,ORIGINAL,1,16,20,GLS,57.1559830,-70.1538750,209.650,CONTROL,0160200009_01,Y,11-27-2007,1,16,20,31.000000,31.000000,430200.000,6335340.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,08-22-2000,BYTE
9,0160200010,Y,11-27-2007,ORIGINAL,1,16,20,GLS,57.4573800,-72.3310860,310.000,VALIDATION,0160200010_01,Y,11-27-2007,1,16,20,31.000000,31.000000,300180.000,6373200.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,08-22-2000,BYTE
