,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0110120001,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.9626873,-52.5625765,114.955,CONTROL,0110120001_01,Y,03-24-2016,2,11,12,31.000000,31.000000,685670.793,7545373.137,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,21,ABS,09-07-2001,BYTE
1,0110120002,N,03-24-2016,ORIGINAL,1,11,12,GLS,67.7243210,-53.0942170,32.640,CONTROL,0110120002_01,Y,11-27-2007,1,11,12,31.000000,31.000000,665130.000,7517340.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,21,ABS,09-07-2001,BYTE
2,0110120003,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.0898214,-52.4965210,46.831,CONTROL,0110120003_01,Y,03-24-2016,2,11,12,31.000000,31.000000,687397.615,7559715.962,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,21,ABS,09-07-2001,BYTE
3,0110120004,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.1229211,-52.5341242,112.492,CONTROL,0110120004_01,Y,03-24-2016,2,11,12,31.000000,31.000000,685568.328,7563284.538,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,21,ABS,09-07-2001,BYTE
4,0110120005,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.2820214,-52.7912407,100.221,CONTROL,0110120005_01,Y,03-24-2016,2,11,12,31.000000,31.000000,673689.146,7580237.604,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,21,ABS,09-07-2001,BYTE
5,0110120006,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.1577593,-52.5338665,150.646,CONTROL,0110120006_01,Y,03-24-2016,2,11,12,31.000000,31.000000,685298.068,7567160.994,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,21,ABS,09-07-2001,BYTE
6,0110120007,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.7280047,-52.7958638,44.979,CONTROL,0110120007_01,Y,03-24-2016,2,11,12,31.000000,31.000000,677700.405,7518576.328,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,21,ABS,09-07-2001,BYTE
7,0110120008,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.9522253,-52.6439578,48.227,VALIDATION,0110120008_01,Y,03-24-2016,2,11,12,31.000000,31.000000,682352.585,7543966.797,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,21,ABS,09-07-2001,BYTE
8,0110120009,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.7906732,-52.5950798,80.175,CONTROL,0110120009_01,Y,03-24-2016,2,11,12,31.000000,31.000000,685678.364,7526138.684,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,21,ABS,09-07-2001,BYTE
9,0110120010,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.5750874,-53.2694062,64.804,CONTROL,0110120010_01,Y,03-24-2016,2,11,12,31.000000,31.000000,658732.740,7500270.605,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,21,ABS,09-07-2001,BYTE
10,0110120011,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.6323967,-52.3443329,29.246,CONTROL,0110120011_01,Y,03-24-2016,2,11,12,31.000000,31.000000,689152.262,7620535.298,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,21,ABS,09-07-2001,BYTE
11,0110120012,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.1092123,-52.5952831,64.248,VALIDATION,0110120012_01,Y,03-24-2016,2,11,12,31.000000,31.000000,683139.685,7561576.711,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,21,ABS,09-07-2001,BYTE
12,0110120013,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.7156237,-52.9892398,32.148,CONTROL,0110120013_01,Y,03-24-2016,2,11,12,31.000000,31.000000,669625.949,7516655.893,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,21,ABS,09-07-2001,BYTE
13,0110120014,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.8309352,-53.3803791,54.189,CONTROL,0110120014_01,Y,03-24-2016,2,11,12,31.000000,31.000000,652348.410,7528473.683,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,21,ABS,09-07-2001,BYTE
14,0110120015,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.2145094,-52.5299276,66.937,CONTROL,0110120015_01,Y,03-24-2016,2,11,12,31.000000,31.000000,685003.040,7573486.156,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,21,ABS,09-07-2001,BYTE
15,0110120016,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.4784159,-53.4892482,44.536,CONTROL,0110120016_01,Y,03-24-2016,2,11,12,31.000000,31.000000,643665.048,7600301.199,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,21,ABS,09-07-2001,BYTE
16,0110120017,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.1863533,-52.3688053,70.737,VALIDATION,0110120017_01,Y,03-24-2016,2,11,12,31.000000,31.000000,691896.610,7570846.429,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,17,UTM,21,ABS,09-07-2001,BYTE
17,0110120018,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.5848524,-53.1923542,53.269,VALIDATION,0110120018_01,Y,03-24-2016,2,11,12,31.000000,31.000000,661940.956,7501556.996,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,18,UTM,21,ABS,09-07-2001,BYTE
18,0110120019,N,03-24-2016,ORIGINAL,1,11,12,GLS,67.7140570,-53.1498880,67.586,VALIDATION,0110120019_01,Y,11-27-2007,1,11,12,31.000000,31.000000,662850.000,7516050.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,19,UTM,21,ABS,09-07-2001,BYTE
19,0110120020,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.3814079,-53.4455853,79.411,CONTROL,0110120020_01,Y,03-24-2016,2,11,12,31.000000,31.000000,652480.747,7478267.118,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,20,UTM,21,ABS,09-07-2001,BYTE
20,0110120021,N,03-24-2016,ORIGINAL,1,11,12,GLS,67.6765010,-53.2148750,160.766,VALIDATION,0110120021_01,Y,11-27-2007,1,11,12,31.000000,31.000000,660360.000,7511700.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,21,UTM,21,ABS,09-07-2001,BYTE
21,0110120022,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.7332634,-52.8538885,45.249,VALIDATION,0110120022_01,Y,03-24-2016,2,11,12,31.000000,31.000000,675211.638,7518996.040,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,22,UTM,21,ABS,09-07-2001,BYTE
22,0110120023,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.0939700,-52.8942377,59.044,VALIDATION,0110120023_01,Y,03-24-2016,2,11,12,31.000000,31.000000,670838.646,7559023.397,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,23,UTM,21,ABS,09-07-2001,BYTE
23,0110120024,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.9915804,-53.5699373,24.746,VALIDATION,0110120024_01,Y,03-24-2016,2,11,12,31.000000,31.000000,643383.564,7545906.249,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,24,UTM,21,ABS,09-07-2001,BYTE
24,0110120025,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.9833340,-53.3370278,32.816,VALIDATION,0110120025_01,Y,03-24-2016,2,11,12,31.000000,31.000000,653164.896,7545547.118,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,25,UTM,21,ABS,09-07-2001,BYTE
25,0110120026,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.9755287,-52.9138724,45.656,VALIDATION,0110120026_01,Y,03-24-2016,2,11,12,31.000000,31.000000,670895.927,7545788.175,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,26,UTM,21,ABS,09-07-2001,BYTE
26,0110120027,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.5769442,-51.8392393,39.826,CONTROL,0110120027_01,Y,03-24-2016,2,11,12,31.000000,31.000000,710152.950,7616008.820,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,27,UTM,21,ABS,09-07-2001,BYTE
27,0110120028,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,67.9733421,-53.5999509,20.692,CONTROL,0110120028_01,Y,03-24-2016,2,11,12,31.000000,31.000000,642241.856,7543806.065,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,28,UTM,21,ABS,09-07-2001,BYTE
28,0110120029,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.1411977,-52.6420126,72.834,VALIDATION,0110120029_01,Y,03-24-2016,2,11,12,31.000000,31.000000,680947.812,7564997.460,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,29,UTM,21,ABS,09-07-2001,BYTE
29,0110120030,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.1991267,-52.2094400,46.339,VALIDATION,0110120030_01,Y,03-24-2016,2,11,12,31.000000,31.000000,698378.512,7572771.335,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,30,UTM,21,ABS,09-07-2001,BYTE
30,0110120031,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.6787189,-52.9155878,47.336,VALIDATION,0110120031_01,Y,03-24-2016,2,11,12,31.000000,31.000000,665631.166,7624041.043,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,31,UTM,21,ABS,09-07-2001,BYTE
31,0110120032,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.0166235,-53.3187700,72.761,CONTROL,0110120032_01,Y,03-24-2016,2,11,12,31.000000,31.000000,653706.507,7549298.466,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,32,UTM,21,ABS,09-07-2001,BYTE
32,0110120033,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.1206079,-52.6588730,34.226,VALIDATION,0110120033_01,Y,03-24-2016,2,11,12,31.000000,31.000000,680410.112,7562657.258,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,33,UTM,21,ABS,09-07-2001,BYTE
33,0110120034,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.1352712,-53.5477110,25.240,CONTROL,0110120034_01,Y,03-24-2016,2,11,12,31.000000,31.000000,643416.551,7561957.399,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,34,UTM,21,ABS,09-07-2001,BYTE
34,0110120035,Y,03-24-2016,TRIG_ERROR,2,11,12,GLS,68.3900519,-53.4766064,28.385,CONTROL,0110120035_01,Y,03-24-2016,2,11,12,31.000000,31.000000,644745.279,7590492.031,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,35,UTM,21,ABS,09-07-2001,BYTE
