,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0190160001,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.5331460,-71.6784310,-18.000,CONTROL,0190160001_01,Y,11-27-2007,1,19,16,31.000000,31.000000,366840.000,7047780.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,1,UTM,19,ABS,07-13-2001,BYTE
1,0190160002,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.0703050,-70.9711100,-4.158,CONTROL,0190160002_01,Y,11-27-2007,1,19,16,31.000000,31.000000,400410.000,6994950.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,19,ABS,07-13-2001,BYTE
2,0190160003,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.0976500,-71.4146860,9.332,CONTROL,0190160003_01,Y,11-27-2007,1,19,16,31.000000,31.000000,378120.000,6998760.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,19,ABS,07-13-2001,BYTE
3,0190160004,Y,11-27-2007,ORIGINAL,1,19,16,GLS,62.9248860,-70.9495080,-17.000,VALIDATION,0190160004_01,Y,11-27-2007,1,19,16,31.000000,31.000000,401010.000,6978720.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,19,ABS,07-13-2001,BYTE
4,0190160005,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.0056650,-70.7670520,89.000,CONTROL,0190160005_01,Y,11-27-2007,1,19,16,31.000000,31.000000,410520.000,6987450.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,19,ABS,07-13-2001,BYTE
5,0190160006,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.6431060,-72.5908010,24.064,CONTROL,0190160006_01,Y,11-27-2007,1,19,16,31.000000,31.000000,322200.000,7062240.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,19,ABS,07-13-2001,BYTE
6,0190160007,Y,11-27-2007,ORIGINAL,1,19,16,GLS,62.9792850,-70.9306350,-16.235,VALIDATION,0190160007_01,Y,11-27-2007,1,19,16,31.000000,31.000000,402150.000,6984750.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,19,ABS,07-13-2001,BYTE
7,0190160008,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.2966750,-71.8276910,-19.000,CONTROL,0190160008_01,Y,11-27-2007,1,19,16,31.000000,31.000000,358260.000,7021770.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,19,ABS,07-13-2001,BYTE
8,0190160009,Y,11-27-2007,ORIGINAL,1,19,16,GLS,62.8724580,-70.5514120,-16.000,VALIDATION,0190160009_01,Y,11-27-2007,1,19,16,31.000000,31.000000,421080.000,6972330.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,19,ABS,07-13-2001,BYTE
9,0190160010,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.2446480,-71.7042580,-18.486,CONTROL,0190160010_01,Y,11-27-2007,1,19,16,31.000000,31.000000,364200.000,7015710.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,19,ABS,07-13-2001,BYTE
10,0190160011,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.3625430,-71.9151900,-19.000,CONTROL,0190160011_01,Y,11-27-2007,1,19,16,31.000000,31.000000,354210.000,7029300.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,19,ABS,07-13-2001,BYTE
11,0190160012,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.7224980,-72.7230990,-21.000,CONTROL,0190160012_01,Y,11-27-2007,1,19,16,31.000000,31.000000,316170.000,7071450.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,12,UTM,19,ABS,07-13-2001,BYTE
12,0190160013,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.2786180,-71.1498260,265.000,CONTROL,0190160013_01,Y,11-27-2007,1,19,16,31.000000,31.000000,392160.000,7018440.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,13,UTM,19,ABS,07-13-2001,BYTE
13,0190160014,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.0297100,-70.8456030,3.311,CONTROL,0190160014_01,Y,11-27-2007,1,19,16,31.000000,31.000000,406620.000,6990240.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,14,UTM,19,ABS,07-13-2001,BYTE
14,0190160015,Y,11-27-2007,ORIGINAL,1,19,16,GLS,62.8524460,-70.2326700,23.000,VALIDATION,0190160015_01,Y,11-27-2007,1,19,16,31.000000,31.000000,437250.000,6969750.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,15,UTM,19,ABS,07-13-2001,BYTE
15,0190160016,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.4290410,-72.0470820,3.185,VALIDATION,0190160016_01,Y,11-27-2007,1,19,16,31.000000,31.000000,347970.000,7037010.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,16,UTM,19,ABS,07-13-2001,BYTE
16,0190160017,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.0318640,-71.3048350,-17.763,CONTROL,0190160017_01,Y,11-27-2007,1,19,16,31.000000,31.000000,383400.000,6991230.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,17,UTM,19,ABS,07-13-2001,BYTE
17,0190160018,Y,11-27-2007,ORIGINAL,1,19,16,GLS,62.3257550,-74.0758400,101.532,VALIDATION,0190160018_01,Y,11-27-2007,1,19,16,31.000000,31.000000,237180.000,6920790.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,18,UTM,19,ABS,07-13-2001,BYTE
18,0190160019,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.0181050,-70.9865570,51.368,CONTROL,0190160019_01,Y,11-27-2007,1,19,16,31.000000,31.000000,399450.000,6989160.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,19,UTM,19,ABS,07-13-2001,BYTE
19,0190160020,Y,11-27-2007,ORIGINAL,1,19,16,GLS,62.9551980,-70.4960540,48.000,VALIDATION,0190160020_01,Y,11-27-2007,1,19,16,31.000000,31.000000,424110.000,6981480.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,20,UTM,19,ABS,07-13-2001,BYTE
20,0190160021,Y,11-27-2007,ORIGINAL,1,19,16,GLS,62.3672680,-73.8196800,41.107,CONTROL,0190160021_01,Y,11-27-2007,1,19,16,31.000000,31.000000,250770.000,6924390.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,21,UTM,19,ABS,07-13-2001,BYTE
21,0190160022,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.0515160,-71.4654780,-19.000,VALIDATION,0190160022_01,Y,11-27-2007,1,19,16,31.000000,31.000000,375360.000,6993720.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,22,UTM,19,ABS,07-13-2001,BYTE
22,0190160023,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.7911040,-72.4353120,-20.000,CONTROL,0190160023_01,Y,11-27-2007,1,19,16,31.000000,31.000000,330780.000,7078290.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,23,UTM,19,ABS,07-13-2001,BYTE
23,0190160024,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.4066920,-71.7543760,-17.969,VALIDATION,0190160024_01,Y,11-27-2007,1,19,16,31.000000,31.000000,362460.000,7033860.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,24,UTM,19,ABS,07-13-2001,BYTE
24,0190160025,Y,11-27-2007,ORIGINAL,1,19,16,GLS,62.9446400,-70.8006230,-16.000,VALIDATION,0190160025_01,Y,11-27-2007,1,19,16,31.000000,31.000000,408630.000,6980700.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,25,UTM,19,ABS,07-13-2001,BYTE
25,0190160026,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.6360680,-71.9002000,-16.655,CONTROL,0190160026_01,Y,11-27-2007,1,19,16,31.000000,31.000000,356340.000,7059720.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,26,UTM,19,ABS,07-13-2001,BYTE
26,0190160027,Y,11-27-2007,ORIGINAL,1,19,16,GLS,63.1978220,-69.7487780,367.100,VALIDATION,0190160027_01,Y,11-27-2007,1,19,16,31.000000,31.000000,462330.000,7007850.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,27,UTM,19,ABS,07-13-2001,BYTE
