,Unique Ground Control Point (GCP) ID,GCP Active Flag,GCP date updated,GCP update reason,GCP version number,GCP WRS-2 path,GCP WRS-2 row,GCP source,GCP latitude of reference point in degrees,GCP longitude of reference point in degrees,GCP elevation of reference point in meters,GCP type -string (CONTROL or VALIDATION),Image chip ID,Image chip Active Flag,Image chip date updated,Image chip version number,Image chip source WRS-2 path,Image chip source WRS-2 row,Image chip reference line,Image chip reference sample,Image chip reference point projection X in meters,Image chip reference point projection Y in meters,Image chip pixel size x value in meters,Image chip pixel size y value in meters,Image chip size in lines,Image chip size in samples,Image chip sensor,Image chip selection method,"Image chip Moravec rank if selection method is MORAVEC, zero otherwise",Image chip projection,Image chip projection UTM zone,Image chip type,Image chip acquisition date,Image chip data type
0,0100200002,Y,11-27-2007,ORIGINAL,1,10,20,GLS,57.1902530,-61.4495610,2.904,CONTROL,0100200002_01,Y,11-27-2007,1,10,20,31.000000,31.000000,593700.000,6339630.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,2,UTM,20,ABS,07-30-2001,BYTE
1,0100200003,Y,11-27-2007,ORIGINAL,1,10,20,GLS,57.2819630,-63.2874550,471.000,CONTROL,0100200003_01,Y,11-27-2007,1,10,20,31.000000,31.000000,482670.000,6348810.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,3,UTM,20,ABS,07-30-2001,BYTE
2,0100200004,Y,11-27-2007,ORIGINAL,1,10,20,GLS,57.9767410,-62.1324940,3.232,CONTROL,0100200004_01,Y,11-27-2007,1,10,20,31.000000,31.000000,551310.000,6426450.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,4,UTM,20,ABS,07-30-2001,BYTE
3,0100200005,Y,11-27-2007,ORIGINAL,1,10,20,GLS,56.7779650,-61.5721690,3.000,CONTROL,0100200005_01,Y,11-27-2007,1,10,20,31.000000,31.000000,587250.000,6293580.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,5,UTM,20,ABS,07-30-2001,BYTE
4,0100200006,Y,11-27-2007,ORIGINAL,1,10,20,GLS,56.8089630,-62.4618270,-7.000,CONTROL,0100200006_01,Y,11-27-2007,1,10,20,31.000000,31.000000,532860.000,6296250.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,6,UTM,20,ABS,07-30-2001,BYTE
5,0100200007,Y,11-27-2007,ORIGINAL,1,10,20,GLS,57.4371640,-61.3246760,9.865,CONTROL,0100200007_01,Y,11-27-2007,1,10,20,31.000000,31.000000,600570.000,6367290.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,7,UTM,20,ABS,07-30-2001,BYTE
6,0100200008,Y,11-27-2007,ORIGINAL,1,10,20,GLS,57.4127040,-63.0712460,488.946,CONTROL,0100200008_01,Y,11-27-2007,1,10,20,31.000000,31.000000,495720.000,6363330.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,8,UTM,20,ABS,07-30-2001,BYTE
7,0100200009,Y,11-27-2007,ORIGINAL,1,10,20,GLS,58.1649720,-62.6867620,6.295,VALIDATION,0100200009_01,Y,11-27-2007,1,10,20,31.000000,31.000000,518430.000,6447120.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,9,UTM,20,ABS,07-30-2001,BYTE
8,0100200010,Y,11-27-2007,ORIGINAL,1,10,20,GLS,56.7857740,-62.6993280,668.571,VALIDATION,0100200010_01,Y,11-27-2007,1,10,20,31.000000,31.000000,518370.000,6293580.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,10,UTM,20,ABS,07-30-2001,BYTE
9,0100200011,Y,11-27-2007,ORIGINAL,1,10,20,GLS,56.7691750,-62.6395810,418.817,CONTROL,0100200011_01,Y,11-27-2007,1,10,20,31.000000,31.000000,522030.000,6291750.000,30.000000,30.000000,64.000000,64.000000,ETM+,MORAVEC,11,UTM,20,ABS,07-30-2001,BYTE
